customer_unique_id,business_risk_tier,operational_risk_score,calibrated_churn_prob,risk_percentile,actual_churn,recency_days,tenure_days,frequency_orders,frequency_items,is_repeat_buyer_hist,total_spend,total_freight,avg_order_value,avg_item_price,freight_ratio,avg_review_score,has_low_review,has_review_at_snapshot,avg_delivery_delay_days,late_delivery_rate,pending_delivery_at_snapshot,has_delivery_history,avg_payment_installments,credit_card_share,boleto_share,distinct_categories,customer_state,first_purchase,last_purchase
895617ab63a9ad8881d9470f7427cd25,High Risk,0.9918,0.9998,100.0,1,146.19216435185186,146.19216435185186,1,1,0,2999.99,126.51,2999.99,2999.99,0.040463777373912116,5.0,0,1,-19.126377314814814,0.0,0,1,4.0,0.9999999996801535,0.0,1,PR,2017-10-05 19:23:16,2017-10-05 19:23:16
53fb3435773a4690e56010b169ee2820,High Risk,0.9917,0.9997,100.0,1,19.386180555555555,19.386180555555555,1,1,0,3099.9,55.92,3099.9,3099.9,0.017719641799050757,5.0,0,1,-13.289837962962963,0.0,0,1,1.0,0.0,0.9999999996831251,1,MG,2018-02-09 14:43:53,2018-02-09 14:43:53
ff0ae98646e7bbb41cf0f0d3991fef98,High Risk,0.9916,0.9998,100.0,1,268.13015046296294,268.13015046296294,1,1,0,2999.89,48.38,2999.89,2999.89,0.015871297484845077,5.0,0,1,-19.30074074074074,0.0,0,1,10.0,0.9999999996719451,0.0,1,Other,2017-06-05 20:52:34,2017-06-05 20:52:34
d9f8d6be11fb416742c9e35e725303f7,High Risk,0.991,0.9998,100.0,1,100.50962962962963,100.50962962962963,1,1,0,2899.0,39.17,2899.0,2899.0,0.013331427380535698,3.0,0,1,-12.182673611111111,0.0,0,1,1.0,0.0,0.9999999996596521,1,SP,2017-11-20 11:46:07,2017-11-20 11:46:07
c21e93b1d7b7a416d0f36fa6ebc1d60a,High Risk,0.9895,0.9998,100.0,1,288.26225694444446,288.26225694444446,1,1,0,2799.0,28.0,2799.0,2799.0,0.009904492391261234,1.0,1,1,-23.59177083333333,0.0,0,1,10.0,0.9999999996462682,0.0,1,PR,2017-05-16 17:42:20,2017-05-16 17:42:20
13d9920a16127351540bcd95ad4643c8,High Risk,0.9892,0.9997,100.0,1,69.36215277777778,69.36215277777778,1,1,0,2649.99,83.64,2649.99,2649.99,0.030596679129729822,1.0,1,1,9.85130787037037,1.0,0,1,1.0,0.9999999996341861,0.0,1,RJ,2017-12-21 15:18:29,2017-12-21 15:18:29
7a96eb0a685f5c19b7dad29fc802aa64,High Risk,0.9889,0.9996,100.0,1,73.61414351851852,73.61414351851852,1,1,0,3124.0,173.4,3124.0,3124.0,0.052586886622009194,5.0,0,1,-15.465266203703704,0.0,0,1,5.5,0.6621610964207676,0.0,1,RS,2017-12-17 09:15:37,2017-12-17 09:15:37
81d8bf17c9e450228efeedd2603edfaa,High Risk,0.9877,0.9996,100.0,1,247.56490740740742,247.56490740740742,1,1,0,2649.99,134.17,2649.99,2649.99,0.04819047754145219,5.0,0,1,-17.17738425925926,0.0,0,1,10.0,0.9999999996408253,0.0,1,Other,2017-06-26 10:26:31,2017-06-26 10:26:31
1e7097be947ad5d0f7819bdc9d8d7d0e,High Risk,0.9867,0.9997,100.0,1,328.4276736111111,328.4276736111111,1,1,0,2690.0,61.24,2690.0,2690.0,0.02225905409115197,1.0,1,1,4.452847222222222,1.0,0,1,10.0,0.9999999996365275,0.0,1,RJ,2017-04-06 13:44:08,2017-04-06 13:44:08
c6111f70f40b3420e387493c627c27fa,High Risk,0.9859,0.9996,100.0,1,141.39553240740742,141.39553240740742,1,1,0,2999.99,126.51,2999.99,2999.99,0.040463777373912116,5.0,0,1,-13.046979166666667,0.0,0,1,10.0,0.9999999996801535,0.0,1,RJ,2017-10-10 14:30:25,2017-10-10 14:30:25
7814db11654d2bf3b43bae828b6eee05,High Risk,0.9813,0.9996,99.9,1,328.1197222222222,328.1197222222222,1,1,0,2589.0,17.01,2589.0,2589.0,0.006527219770251373,4.0,0,1,-21.389895833333334,0.0,0,1,8.0,0.9999999996162716,0.0,1,SP,2017-04-06 21:07:35,2017-04-06 21:07:35
2621b577faf30c524ef1f0fff766a575,High Risk,0.9811,0.9995,99.9,1,331.4136574074074,331.4136574074074,1,1,0,1964.0,147.57,1964.0,1964.0,0.06988638782049073,5.0,0,1,0.25430555555555556,1.0,0,1,1.0,0.0,0.9999999995264188,1,Other,2017-04-03 14:04:19,2017-04-03 14:04:19
c949c73b1318491d6b5b117acb3e24a4,High Risk,0.9798,0.9995,99.9,1,271.61179398148147,271.61179398148147,1,1,0,2649.0,32.29,2649.0,2649.0,0.012042710780242827,5.0,0,1,0.6720023148148148,1.0,0,1,5.0,0.9999999996270452,0.0,1,SP,2017-06-02 09:19:00,2017-06-02 09:19:00
8bce6306eb006a2ff6135ba36d33d644,High Risk,0.9793,0.9994,99.9,1,334.09695601851854,334.09695601851854,1,1,0,2200.0,124.99,2200.0,2200.0,0.05375937098492494,5.0,0,1,-9.658402777777777,0.0,0,1,10.0,0.9999999995698907,0.0,1,Other,2017-03-31 21:40:22,2017-03-31 21:40:22
69e4e534ba5e6a8124d132b271923148,High Risk,0.9788,0.9994,99.9,1,248.5025,248.5025,1,1,0,2499.99,127.1,2499.99,2499.99,0.0483805274854,5.0,0,1,-16.61974537037037,0.0,0,1,10.0,0.9999999996193507,0.0,1,MG,2017-06-25 11:56:23,2017-06-25 11:56:23
25d6024f1eadd97cf86cfcfb7e9617dd,High Risk,0.9787,0.9995,99.9,1,352.1035532407407,352.1035532407407,1,1,0,2130.0,60.4,2130.0,2130.0,0.027574872156877796,4.0,0,1,-5.474895833333333,0.0,0,1,10.0,0.9999999995434624,0.0,1,Other,2017-03-13 21:30:52,2017-03-13 21:30:52
d8f1c3ed0de527caf0a7eceeb025b583,High Risk,0.9771,0.9995,99.9,1,347.2527199074074,347.2527199074074,1,1,0,2498.0,76.38,2498.0,2498.0,0.029669279582008372,5.0,0,1,-13.357708333333333,0.0,0,1,10.0,0.9999999996115571,0.0,1,RJ,2017-03-18 17:56:04,2017-03-18 17:56:04
c53a15252bb69a238a59b79c58a84bcf,High Risk,0.9768,0.9994,99.9,1,100.04986111111111,100.04986111111111,1,1,0,2199.0,139.48,2199.0,2199.0,0.05964558171990114,1.0,1,1,4.923715277777778,1.0,0,1,10.0,0.9999999995723718,0.0,1,Other,2017-11-20 22:48:11,2017-11-20 22:48:11
bb149f7e7bfee3d984e265d0eae6181b,High Risk,0.9746,0.9995,99.9,1,268.18127314814814,268.18127314814814,1,1,0,2649.0,32.29,2649.0,2649.0,0.012042710780242827,4.0,0,1,0.7138888888888889,1.0,0,1,10.0,0.9999999996270452,0.0,1,SP,2017-06-05 19:38:57,2017-06-05 19:38:57
d3ef55d6de8e4be1d4b905e8169224b5,High Risk,0.9746,0.9994,99.9,1,90.16799768518518,90.16799768518518,1,1,0,2400.0,52.12,2400.0,2400.0,0.02125507723061878,5.0,0,1,-23.07439814814815,0.0,0,1,8.0,0.9999999995921897,0.0,1,Other,2017-11-30 19:58:04,2017-11-30 19:58:04
5330670c6666e6f35a2688802fdb235f,High Risk,0.9734,0.9994,99.9,1,225.6096875,225.6096875,1,1,0,1999.99,34.49,1999.99,1999.99,0.01695273484283319,1.0,1,1,9.855648148148148,1.0,0,1,1.0,0.0,0.9999999995084738,1,RJ,2017-07-18 09:22:02,2017-07-18 09:22:02
5dff3703f9d82688ab5a1c92df1e4b18,High Risk,0.9732,0.9993,99.9,1,123.45998842592593,123.45998842592593,1,1,0,2399.0,68.33,2399.0,2399.0,0.027693903925419826,1.0,1,1,-5.379907407407408,0.0,0,1,10.0,0.9999999995947036,0.0,1,SP,2017-10-28 12:57:36,2017-10-28 12:57:36
4c4645e724402ec958ead69dbf1ade6c,High Risk,0.9726,0.9994,99.9,1,256.0842361111111,256.0842361111111,1,1,0,1999.99,26.55,1999.99,1999.99,0.013101147762639204,1.0,1,1,8.466793981481482,1.0,0,1,1.0,0.0,0.999999999506548,1,SP,2017-06-17 21:58:41,2017-06-17 21:58:41
af366f48405f787edafa83d61e9ab5c5,High Risk,0.972,0.9994,99.9,1,259.35475694444443,259.35475694444443,1,1,0,1999.99,36.87,1999.99,1999.99,0.018101391348398322,1.0,1,1,14.765902777777777,1.0,0,1,10.0,0.9999999995090482,0.0,1,Other,2017-06-14 15:29:08,2017-06-14 15:29:08
18d3c0c7617e44eab9bef19f29bbdb1b,High Risk,0.9712,0.9994,99.9,1,254.5833449074074,254.5833449074074,1,1,0,1999.99,35.87,1999.99,1999.99,0.01761908971264277,1.0,1,1,9.806747685185185,1.0,0,1,10.0,0.999999999508807,0.0,1,Other,2017-06-19 09:59:58,2017-06-19 09:59:58
5e5a9e721cb83187f5893a8c7109faee,High Risk,0.9702,0.9993,99.9,1,125.59049768518518,125.59049768518518,1,1,0,1989.0,77.34,1989.0,1989.0,0.03742849674427805,4.0,0,1,-20.364710648148147,0.0,0,1,5.5,0.8790131339087405,0.0,1,Other,2017-10-26 09:49:40,2017-10-26 09:49:40
918c2334c6537fd745c6aea1e3fe54f8,High Risk,0.9701,0.9993,99.9,1,196.39126157407406,196.39126157407406,1,1,0,1999.0,66.35,1999.0,1999.0,0.03212530562271513,2.0,1,1,-6.126643518518518,0.0,0,1,10.0,0.9999999995158206,0.0,1,Other,2017-08-16 14:36:34,2017-08-16 14:36:34
352edc42ddf92161e32abb07872de623,High Risk,0.9693,0.9991,99.9,1,68.42783564814815,68.42783564814815,1,1,0,2199.0,116.83,2199.0,2199.0,0.05044843531241567,5.0,0,1,-11.143888888888888,0.0,0,1,1.0,0.0,0.9999999995681894,1,RJ,2017-12-22 13:43:54,2017-12-22 13:43:54
cad51aa032a0834a45c27586bce31d1c,High Risk,0.9685,0.9994,99.9,1,287.5160648148148,287.5160648148148,1,1,0,2109.9,40.91,2109.9,2109.9,0.019020741014305894,1.0,1,1,-22.56136574074074,0.0,0,1,10.0,0.9999999995350589,0.0,1,RJ,2017-05-17 11:36:51,2017-05-17 11:36:51
0de97ff655abfc142ba6fc83e86bf082,High Risk,0.9679,0.9993,99.9,1,88.23152777777777,88.23152777777777,1,1,0,2700.0,34.66,2700.0,2700.0,0.012674336110275377,5.0,0,1,-9.1759375,0.0,0,1,10.0,0.9999999996343238,0.0,1,SP,2017-12-02 18:26:35,2017-12-02 18:26:35
d61c923fff01b0e448672a2159ed5757,High Risk,0.9672,0.9993,99.9,1,282.07612268518517,282.07612268518517,1,1,0,1799.0,27.34,1799.0,1799.0,0.014969830362928134,4.0,0,1,-13.245914351851852,0.0,0,1,1.0,0.0,0.9999999994524568,1,MG,2017-05-22 22:10:22,2017-05-22 22:10:22
efb14cc2969129e2d865bc75be239916,High Risk,0.9659,0.9992,99.9,1,252.42096064814814,252.42096064814814,1,1,0,1999.99,64.89,1999.99,1999.99,0.031425554980712894,1.0,1,1,6.7059953703703705,1.0,0,1,6.0,0.9999999995157104,0.0,1,SP,2017-06-21 13:53:48,2017-06-21 13:53:48
5a7881e38b4a49918a70658e1dd42a09,High Risk,0.9656,0.9993,99.9,1,365.06960648148146,365.06960648148146,1,1,0,1890.0,46.27,1890.0,1890.0,0.02389646070852905,4.0,0,1,-20.484201388888888,0.0,0,1,4.0,0.999999999483543,0.0,1,SP,2017-02-28 22:19:45,2017-02-28 22:19:45
82c0c03a1fb8968a30707374c8566fba,High Risk,0.9652,0.9993,99.9,1,92.94443287037036,92.94443287037036,1,1,0,1999.0,33.04,1999.0,1999.0,0.01625952244234389,4.0,0,1,1.7980671296296296,1.0,0,1,4.0,0.9999999995078837,0.0,1,Other,2017-11-28 01:20:00,2017-11-28 01:20:00
e3e0e9112264452e4700d977ce02a4d1,High Risk,0.9644,0.9989,99.9,1,1.1983680555555556,1.1983680555555556,1,1,0,2288.0,96.5,2288.0,2288.0,0.04046970012980931,5.0,0,0,0.0,0.0,1,0,1.0,0.9999999995806249,0.0,1,SP,2018-02-27 19:14:20,2018-02-27 19:14:20
ec4b05ce75316354ba9b297f64377ed6,High Risk,0.9638,0.9994,99.9,1,298.3595023148148,298.3595023148148,1,1,0,2249.0,39.31,2249.0,2249.0,0.017178616526091914,5.0,0,1,-9.13886574074074,0.0,0,1,10.0,0.9999999995629963,0.0,1,PR,2017-05-06 15:22:18,2017-05-06 15:22:18
6b2af0e98d36916cbc15761bf6048220,High Risk,0.9627,0.9992,99.9,1,362.4078009259259,362.4078009259259,1,1,0,1450.0,84.58,1450.0,1450.0,0.05511605777794833,5.0,0,1,-15.628692129629629,0.0,0,1,1.0,0.0,0.9999999993483558,1,Other,2017-03-03 14:12:45,2017-03-03 14:12:45
669e44130af1f9e6d3523ab852672374,High Risk,0.9625,0.9993,99.9,1,342.3060185185185,342.3060185185185,1,1,0,2120.39,48.21,2120.39,2120.39,0.022230932388531344,4.0,0,1,-20.330717592592592,0.0,0,1,10.0,0.9999999995388731,0.0,1,RJ,2017-03-23 16:39:19,2017-03-23 16:39:19
a3331aa44b50207a2f580848a07f0a6f,High Risk,0.9619,0.9992,99.9,1,142.46128472222222,142.46128472222222,1,1,0,1989.0,34.58,1989.0,1989.0,0.01708852626677051,4.0,0,1,-6.177129629629629,0.0,0,1,2.0,0.9999999995058263,0.0,1,SP,2017-10-09 12:55:44,2017-10-09 12:55:44
fb5326fd8dd9f7f52bae66d01fc54936,High Risk,0.9614,0.9993,99.9,1,373.4337037037037,373.4337037037037,1,1,0,1250.0,40.79,1250.0,1250.0,0.03160080258477304,2.0,1,1,-8.384918981481482,0.0,0,1,1.0,0.0,0.9999999992252806,1,Other,2017-02-20 13:35:27,2017-02-20 13:35:27
81238d4299b66d04234593c4a832773e,High Risk,0.9613,0.9992,99.9,1,225.3982523148148,225.3982523148148,1,1,0,1597.35,31.98,1597.35,1597.35,0.019627699717290115,5.0,0,1,-12.09869212962963,0.0,0,1,1.0,0.9999999993862507,0.0,1,Other,2017-07-18 14:26:30,2017-07-18 14:26:30
5bc4d654dc4eb95cbd977eafadb38383,High Risk,0.9605,0.9991,99.9,1,48.095474537037035,48.095474537037035,1,1,0,1599.0,93.05,1599.0,1599.0,0.05499246472917912,1.0,1,1,-7.106770833333333,0.0,0,1,5.0,0.9999999994090009,0.0,1,Other,2018-01-11 21:42:30,2018-01-11 21:42:30
bd8717655febcdf30f106e9f3cb24628,High Risk,0.9603,0.9993,99.9,1,394.4486111111111,394.4486111111111,1,1,0,2199.99,18.0,2199.99,2199.99,0.008115455882075458,4.0,0,1,-27.49900462962963,0.0,0,1,10.0,0.9999999995491414,0.0,1,RS,2017-01-30 13:13:59,2017-01-30 13:13:59
5eb539db8bad2407b71782f1d55a4826,High Risk,0.9598,0.9992,99.9,1,328.3436226851852,328.3436226851852,1,1,0,1549.0,26.05,1549.0,1549.0,0.016539157476563184,4.0,0,1,-18.242835648148148,0.0,0,1,1.0,0.9999999993650994,0.0,1,MG,2017-04-06 15:45:10,2017-04-06 15:45:10
9b661514ad84d0489ac73d9e24cbf169,High Risk,0.9591,0.9989,99.9,1,178.60148148148147,178.60148148148147,1,1,0,1798.0,144.0,1798.0,1798.0,0.07415036041495862,4.0,0,1,-3.286423611111111,0.0,0,1,10.0,0.9999999994850669,0.0,1,Other,2017-09-03 09:33:51,2017-09-03 09:33:51
0326524848da9311350236471586bd61,High Risk,0.9589,0.9992,99.9,1,364.5106712962963,364.5106712962963,1,1,0,1800.0,26.07,1800.0,1800.0,0.014276561131678106,5.0,0,1,-8.739201388888889,0.0,0,1,1.0,0.0,0.9999999994523758,1,SP,2017-03-01 11:44:37,2017-03-01 11:44:37
24c0598e5978021ede868fbf7526544a,High Risk,0.9588,0.9992,99.9,1,96.93471064814815,96.93471064814815,1,1,0,2400.0,29.68,2400.0,2400.0,0.012215600403256562,4.0,0,1,0.6733912037037038,1.0,0,1,8.0,0.9999999995884232,0.0,1,RJ,2017-11-24 01:34:00,2017-11-24 01:34:00
ffba9f9dff87b05e310ecc46c8591044,High Risk,0.9584,0.9992,99.9,1,366.34743055555555,366.34743055555555,1,1,0,1591.2,35.63,1591.2,1591.2,0.021901489386167275,5.0,0,1,-22.341782407407408,0.0,0,1,5.0,0.9999999993853076,0.0,1,Other,2017-02-27 15:39:41,2017-02-27 15:39:41
0bc62798218b7ebd8849210c509efe1d,High Risk,0.9579,0.9991,99.9,1,80.23666666666666,80.23666666666666,1,1,0,1999.9,27.75,1999.9,1999.9,0.013685793892592018,5.0,0,1,-14.049513888888889,0.0,0,1,1.0,0.0,0.9999999995068182,1,MG,2017-12-10 18:19:11,2017-12-10 18:19:11
98133dfcdb0c24fa03c9eb4f0d69a6c4,High Risk,0.9577,0.9991,99.9,1,95.83134259259259,95.83134259259259,1,1,0,2399.0,17.0,2399.0,2399.0,0.007036423838147176,5.0,0,1,-19.087974537037038,0.0,0,1,10.0,0.9999999995860928,0.0,1,MG,2017-11-25 04:02:51,2017-11-25 04:02:51
4550984876a4424451525c6854a996d4,High Risk,0.9574,0.999,99.9,1,381.4731365740741,381.4731365740741,1,1,0,1699.99,82.56,1699.99,1699.99,0.04631567134368423,5.0,0,1,-21.49136574074074,0.0,0,1,1.0,0.0,0.9999999994390059,1,SP,2017-02-12 12:38:40,2017-02-12 12:38:40
e650a740f366df1d65e17eeda8cccb43,High Risk,0.9568,0.9992,99.9,1,297.2802314814815,297.2802314814815,1,1,0,1899.12,45.74,1899.12,1899.12,0.023518402340775995,5.0,0,1,-23.519456018518518,0.0,0,1,10.0,0.9999999994858241,0.0,1,Other,2017-05-07 17:16:27,2017-05-07 17:16:27
15be5104d4c41b5e0dada09bfa5215d9,High Risk,0.9566,0.9991,99.9,1,136.12047453703704,136.12047453703704,1,1,0,1980.0,29.62,1980.0,1980.0,0.014739104898070728,1.0,1,1,-13.297627314814815,0.0,0,1,10.0,0.9999999995023934,0.0,1,MG,2017-10-15 21:06:30,2017-10-15 21:06:30
856cfe0bdb5bc7fad4061781400c54da,High Risk,0.9566,0.999,99.9,1,148.48716435185185,148.48716435185185,1,1,0,1490.0,115.14,1490.0,1490.0,0.07173206071013614,4.0,0,1,-27.20258101851852,0.0,0,1,1.0,0.0,0.9999999993770013,1,Other,2017-10-03 12:18:28,2017-10-03 12:18:28
9410c05c403cf6b73c071fa50c8ae641,High Risk,0.9561,0.9991,99.9,1,254.39511574074075,254.39511574074075,1,1,0,1890.0,48.74,1890.0,1890.0,0.025140039394070356,5.0,0,1,-22.42212962962963,0.0,0,1,1.0,0.0,0.999999999484201,1,SP,2017-06-19 14:31:01,2017-06-19 14:31:01
ac0ec8bdce394d27bc6c91549f2b5091,High Risk,0.9561,0.999,99.9,1,96.55663194444445,96.55663194444445,1,1,0,1699.99,98.02,1699.99,1699.99,0.05451582579934715,3.0,0,1,-0.011608796296296296,0.0,0,1,8.0,0.9999999994438296,0.0,1,Other,2017-11-24 10:38:26,2017-11-24 10:38:26
7e1dc025d12dd45046852917926fbd2e,High Risk,0.956,0.9991,99.9,1,273.5361226851852,273.5361226851852,1,1,0,1850.0,28.39,1850.0,1850.0,0.015114007200254468,5.0,0,1,-23.481041666666666,0.0,0,1,1.0,0.0,0.9999999994676292,1,RJ,2017-05-31 11:07:58,2017-05-31 11:07:58
a5854c79718864cb7023094de2c0f8f8,High Risk,0.9559,0.9992,99.9,1,255.03149305555556,255.03149305555556,1,1,0,1999.99,33.49,1999.99,1999.99,0.01646930384539346,3.0,0,1,-3.1613425925925926,0.0,0,1,10.0,0.9999999995082322,0.0,1,RJ,2017-06-18 23:14:38,2017-06-18 23:14:38
3bd9e0cb53a95db314b55aa82f814502,High Risk,0.9547,0.9991,99.9,1,61.07103009259259,61.07103009259259,1,1,0,1650.0,27.31,1650.0,1650.0,0.016282022991407654,1.0,1,1,-11.29644675925926,0.0,0,1,1.0,0.0,0.9999999994038072,1,MG,2017-12-29 22:17:42,2017-12-29 22:17:42
b8b32554df7a612f3aefb40b44653a4d,High Risk,0.9546,0.999,99.9,1,103.35303240740741,103.35303240740741,1,1,0,1999.0,29.75,1999.0,1999.0,0.014664202087657816,5.0,0,1,-12.043680555555556,0.0,0,1,1.0,0.9999999995070856,0.0,1,SP,2017-11-17 15:31:37,2017-11-17 15:31:37
75a8083e27e7af87d890db460e048efa,High Risk,0.9543,0.9991,99.9,1,99.53354166666666,99.53354166666666,1,1,0,1999.9,31.57,1999.9,1999.9,0.015540470685985778,5.0,0,1,-9.012083333333333,0.0,0,1,8.0,0.9999999995077455,0.0,1,Other,2017-11-21 11:11:41,2017-11-21 11:11:41
59bfe97acaf7979ebbc663af8bb1827d,High Risk,0.9537,0.9989,99.9,1,35.30167824074074,35.30167824074074,1,1,0,2029.0,63.86,2029.0,2029.0,0.03051326890928525,1.0,1,1,0.0,0.0,1,0,10.0,0.999999999522185,0.0,1,Other,2018-01-24 16:45:34,2018-01-24 16:45:34
145f5c920dcccbb95081ceaa800df82e,High Risk,0.9534,0.9984,99.9,1,146.5632175925926,146.5632175925926,1,1,0,1459.0,233.59,1459.0,1459.0,0.1380074323149685,2.0,1,1,-20.10244212962963,0.0,0,1,8.0,0.9999999994091894,0.0,1,Other,2017-10-05 10:28:57,2017-10-05 10:28:57
